x,y
7.35946,-2.2848
7.35935,-2.28487
7.35924,-2.28494
7.35914,-2.28501
7.35903,-2.28508
7.35893,-2.28515
7.35883,-2.28522
7.35873,-2.28529
7.35864,-2.28535
7.35854,-2.28542
7.35845,-2.28548
7.35835,-2.28555
7.35826,-2.28561
7.35817,-2.28567
7.35808,-2.28573
7.35799,-2.28579
7.35791,-2.28585
7.35782,-2.28591
7.35774,-2.28597
7.35766,-2.28602
7.35758,-2.28608
7.3575,-2.28613
7.35742,-2.28619
7.35734,-2.28624
7.35727,-2.28629
7.35719,-2.28635
7.35712,-2.2864
7.35705,-2.28645
7.35698,-2.2865
7.35691,-2.28655
7.35684,-2.28659
7.35677,-2.28664
7.3567,-2.28669
7.35663,-2.28674
7.35657,-2.28678
7.3565,-2.28683
7.35644,-2.28687
7.35638,-2.28691
7.35632,-2.28696
7.35626,-2.287
7.3562,-2.28704
7.35614,-2.28708
7.35608,-2.28712
7.35603,-2.28716
7.35597,-2.2872
7.35591,-2.28724
7.35586,-2.28728
7.35581,-2.28732
7.35575,-2.28736
7.35571,-2.28739
7.35567,-2.28743
7.35562,-2.28747
7.35557,-2.2875
7.35551,-2.28754
7.35545,-2.28757
7.3554,-2.2876
7.35536,-2.28764
7.35532,-2.28767
7.35529,-2.2877
7.35526,-2.28773
7.35523,-2.28777
7.35521,-2.2878
7.35522,-2.28783
7.35524,-2.28787
7.35525,-2.2879
7.35526,-2.28794
7.35527,-2.28797
7.35528,-2.28801
7.35529,-2.28804
7.3553,-2.28808
7.3553,-2.28811
7.3553,-2.28815
7.35528,-2.28818
7.35525,-2.2882
7.35522,-2.28823
7.35519,-2.28826
7.35515,-2.28828
7.3551,-2.2883
7.35505,-2.28832
7.355,-2.28834
7.35494,-2.28836
7.35488,-2.28837
7.35482,-2.28838
7.35477,-2.2884
7.35472,-2.28841
7.35469,-2.28843
7.35467,-2.28846
7.35465,-2.28848
7.35464,-2.28851
7.35464,-2.28854
7.35465,-2.28857
7.35466,-2.28861
7.35468,-2.28865
7.35471,-2.28869
7.35473,-2.28873
7.35473,-2.28876
7.35471,-2.28878
7.35468,-2.2888
7.35465,-2.28882
7.35461,-2.28883
7.35457,-2.28884
7.35453,-2.28885
7.35449,-2.28885
7.35445,-2.28886
7.3544,-2.28886
7.35437,-2.28888
7.35437,-2.2889
7.35436,-2.28892
7.35435,-2.28895
7.35434,-2.28897
7.35433,-2.28899
7.35431,-2.28901
7.35429,-2.28902
7.35425,-2.28903
7.35422,-2.28903
7.35419,-2.28903
7.35415,-2.28903
7.35411,-2.28903
7.35409,-2.28904
7.35406,-2.28905
7.35404,-2.28906
7.35402,-2.28907
7.35402,-2.2891
7.35403,-2.28913
7.35404,-2.28917
7.35405,-2.28921
7.35407,-2.28925
7.35407,-2.28928
7.35407,-2.28931
7.35407,-2.28933
7.35406,-2.28936
7.35405,-2.28937
7.35403,-2.28938
7.354,-2.28938
7.35397,-2.28937
7.35394,-2.28936
7.35391,-2.28936
7.35388,-2.28935
7.35386,-2.28935
7.35385,-2.28936
7.35384,-2.28938
7.35383,-2.2894
7.35383,-2.28941
7.35382,-2.28943
7.35382,-2.28945
7.35381,-2.28947
7.3538,-2.28948
7.35378,-2.28949
7.35377,-2.2895
7.35376,-2.2895
7.35373,-2.2895
7.35372,-2.28949
7.3537,-2.28949
7.35368,-2.28948
7.35366,-2.28948
7.35365,-2.28949
7.35364,-2.28949
7.35363,-2.28951
7.35362,-2.28952
7.35362,-2.28953
7.35361,-2.28955
7.35361,-2.28957
7.35361,-2.28959
7.3536,-2.28961
7.3536,-2.28963
7.35359,-2.28964
7.35358,-2.28965
7.35357,-2.28966
7.35356,-2.28966
7.35355,-2.28966
7.35353,-2.28965
7.35352,-2.28965
7.35351,-2.28964
7.35349,-2.28963
7.35348,-2.28963
7.35347,-2.28962
7.35346,-2.28961
7.35344,-2.28961
7.35343,-2.28961
7.35342,-2.28961
7.35342,-2.28961
7.3534,-2.2896
7.35339,-2.28959
7.35338,-2.28959
7.35337,-2.28959
7.35337,-2.28959
7.35336,-2.28959
7.35335,-2.2896
7.35335,-2.2896
7.35334,-2.28961
7.35333,-2.28961
7.35333,-2.28962
7.35332,-2.28963
7.35332,-2.28963
7.35331,-2.28963
7.3533,-2.28963
7.35329,-2.28962
7.35328,-2.28962
7.35328,-2.28961
7.35327,-2.28961
7.35326,-2.28961
7.35326,-2.28962
7.35325,-2.28962
7.35325,-2.28963
7.35324,-2.28965
7.35324,-2.28966
7.35324,-2.28967
7.35323,-2.28967
7.35323,-2.28968
7.35322,-2.28969
7.35322,-2.28973
7.35323,-2.28982
7.35325,-2.29
7.35329,-2.29029
7.35336,-2.29078
7.35346,-2.2915
7.3536,-2.2925
7.35378,-2.29388
7.35402,-2.2957
7.35431,-2.29798
7.35465,-2.30073
7.35505,-2.30401
7.3555,-2.30785
7.35601,-2.31223
7.35657,-2.31714
7.35719,-2.32256
7.35785,-2.32847
7.35855,-2.33482
7.35929,-2.34157
7.3601,-2.34899
7.36089,-2.35627
7.36174,-2.36423
7.36261,-2.37252
7.36351,-2.38117
7.36442,-2.39021
7.36536,-2.39963
7.36632,-2.40949
7.36729,-2.41971
7.36828,-2.43039
7.36929,-2.44153
7.3703,-2.45309
7.37133,-2.4651
7.37247,-2.47869
7.3734,-2.49041
7.37445,-2.50375
7.3755,-2.51757
7.37653,-2.5317
7.37757,-2.54627
7.37861,-2.56131
7.37963,-2.57672
7.38066,-2.59259
7.38168,-2.60885
7.38269,-2.62548
7.3837,-2.64262
7.38471,-2.66007
7.38574,-2.67807
7.38677,-2.69635
7.38783,-2.71522
7.38891,-2.73435
7.39004,-2.75396
7.39121,-2.77404
7.3924,-2.79433
7.39364,-2.81495
7.39493,-2.8359
7.39623,-2.85699
7.39756,-2.87821
7.39887,-2.89953
7.40016,-2.92085
7.40152,-2.94372
7.40257,-2.96331
7.40366,-2.98444
7.40464,-3.00532
7.40552,-3.02604
7.40628,-3.0465
7.40696,-3.06681
7.40754,-3.08686
7.40806,-3.10666
7.40852,-3.12612
7.40894,-3.14528
7.40932,-3.16406
7.40969,-3.18249
7.41005,-3.20049
7.41039,-3.21805
7.41071,-3.23521
7.41101,-3.25192
7.41129,-3.26817
7.41153,-3.28397
7.41175,-3.29935
7.41194,-3.31433
7.41212,-3.32884
7.41227,-3.34296
7.4124,-3.35673
7.41251,-3.37005
7.41261,-3.38308
7.41268,-3.39572
7.41272,-3.408
7.41274,-3.41979
7.41273,-3.43143
7.41269,-3.44236
7.41262,-3.45313
7.41253,-3.46365
7.35958,-3.8112
7.35957,-3.81118
7.35957,-3.81117
7.35956,-3.81116
7.35956,-3.81115
7.35955,-3.81114
7.35955,-3.81112
7.35954,-3.81111
7.35954,-3.8111
7.35953,-3.81109
7.35953,-3.81108
7.35952,-3.81107
7.35952,-3.81106
7.35951,-3.81105
7.35951,-3.81104
7.35951,-3.81103
7.3595,-3.81102
7.3595,-3.81101
7.35949,-3.811
7.35949,-3.81099
7.35948,-3.81098
7.35948,-3.81097
7.35948,-3.81096
7.35947,-3.81095
7.35947,-3.81095
7.35947,-3.81094
7.35946,-3.81093
7.35946,-3.81092
7.35945,-3.81091
7.35945,-3.8109
7.35945,-3.8109
7.35944,-3.81089
7.35944,-3.81088
7.35944,-3.81087
7.35943,-3.81087
7.35943,-3.81086
7.35943,-3.81085
7.35942,-3.81084
7.35942,-3.81084
7.35942,-3.81083
7.35942,-3.81082
7.35941,-3.81082
7.35941,-3.81081
7.35941,-3.8108
7.3594,-3.8108
7.3594,-3.81079
7.3594,-3.81078
7.3594,-3.81078
7.35939,-3.81077
7.35939,-3.81077
7.35939,-3.81076
7.35939,-3.81076
7.35938,-3.81075
7.35938,-3.81074
7.35938,-3.81074
7.35938,-3.81073
7.35937,-3.81073
7.35937,-3.81072
7.35937,-3.81072
7.35937,-3.81071
7.35936,-3.81071
7.35936,-3.8107
7.35936,-3.8107
7.35936,-3.81069
7.35935,-3.81069
7.35935,-3.81068
7.35935,-3.81068
7.35935,-3.81067
7.35935,-3.81067
7.35934,-3.81066
7.35934,-3.81066
7.35934,-3.81065
7.35934,-3.81065
7.35934,-3.81065
7.35933,-3.81064
7.35933,-3.81064
7.35933,-3.81063
7.35933,-3.81063
7.35933,-3.81063
7.35933,-3.81062
7.35932,-3.81062
7.35932,-3.81061
7.35932,-3.81061
7.35932,-3.81061
7.35932,-3.8106
7.35932,-3.8106
7.35931,-3.8106
7.35931,-3.81059
7.35931,-3.81059
7.35931,-3.81059
7.35931,-3.81058
7.35931,-3.81058
7.35931,-3.81058
7.3593,-3.81057
7.3593,-3.81057
7.3593,-3.81057
7.3593,-3.81056
7.3593,-3.81056
7.3593,-3.81056
7.3593,-3.81056
7.35929,-3.81055
7.35929,-3.81055
7.35929,-3.81055
7.35929,-3.81054
7.35929,-3.81054
7.35929,-3.81054
7.35929,-3.81054
7.35929,-3.81053
7.35929,-3.81053
7.35928,-3.81053
7.35928,-3.81053
7.35928,-3.81052
7.35928,-3.81052
7.35928,-3.81052
7.35928,-3.81052
7.35928,-3.81051
7.35928,-3.81051
7.35928,-3.81051
7.35927,-3.81051
7.35927,-3.81051
7.35927,-3.8105
7.35927,-3.8105
7.35927,-3.8105
7.35927,-3.8105
7.35927,-3.8105
7.35927,-3.81049
7.35927,-3.81049
7.35927,-3.81049
7.35927,-3.81049
7.35926,-3.81049
7.35926,-3.81048
7.35926,-3.81048
7.35926,-3.81048
7.35926,-3.81048
7.35926,-3.81048
7.35926,-3.81048
7.35926,-3.81047
7.35926,-3.81047
7.35926,-3.81047
7.35926,-3.81047
7.35926,-3.81047
7.35926,-3.81047
7.35925,-3.81046
7.35925,-3.81046
7.35925,-3.81046
7.35925,-3.81046
7.35925,-3.81046
7.35925,-3.81046
7.35925,-3.81046
7.35925,-3.81045
7.35925,-3.81045
7.35925,-3.81045
7.35925,-3.81045
7.35925,-3.81045
7.35925,-3.81045
7.35925,-3.81045
7.35925,-3.81045
7.35925,-3.81044
7.35924,-3.81044
7.35924,-3.81044
7.35924,-3.81044
7.35924,-3.81045
7.35924,-3.81047
7.35924,-3.81046
7.35924,-3.81046
7.35924,-3.81045
7.35924,-3.81045
7.35924,-3.81044
7.35924,-3.81044
7.35924,-3.81044
7.35924,-3.81044
7.35924,-3.81045
7.35924,-3.81045
7.35923,-3.81048
7.35923,-3.81052
7.35922,-3.81057
7.35921,-3.81063
7.3592,-3.8107
7.35919,-3.81077
7.35918,-3.81084
7.35916,-3.8109
7.35915,-3.81096
7.35914,-3.81101
7.35913,-3.81105
7.35912,-3.81106
7.35912,-3.81105
7.35913,-3.81101
7.35914,-3.81095
7.35915,-3.81089
7.35917,-3.81082
7.35919,-3.81075
7.35921,-3.81068
7.35923,-3.81062
7.35924,-3.81057
7.35925,-3.81054
7.35926,-3.81054
7.35925,-3.81057
7.35924,-3.8106
7.35923,-3.81063
7.35921,-3.81067
7.3592,-3.81071
7.35919,-3.81073
7.35919,-3.81074
7.35918,-3.81074
7.35919,-3.81073
7.3592,-3.81069
7.35922,-3.81065
7.35923,-3.81062
7.35925,-3.81059
7.35927,-3.81055
7.35928,-3.81052
7.35929,-3.81051
7.35929,-3.81051
7.35929,-3.81051
7.35928,-3.81052
7.35927,-3.81055
7.35925,-3.81057
7.35925,-3.81059
7.35924,-3.8106
7.35922,-3.81062
7.35921,-3.81063
7.35921,-3.81064
7.3592,-3.81065
7.35919,-3.81066
7.35919,-3.81066
7.35919,-3.81067
7.35919,-3.81066
7.35918,-3.81067
7.35918,-3.81067
7.35917,-3.81068
7.35916,-3.81069
7.35916,-3.8107
7.35915,-3.8107
7.35914,-3.81072
7.35913,-3.81072
7.35913,-3.81072
7.35913,-3.81072
7.35914,-3.81071
7.35915,-3.81069
7.35917,-3.81067
7.35921,-3.81064
7.35924,-3.81061
7.35927,-3.81058
7.3593,-3.81054
7.35934,-3.81051
7.35936,-3.81049
7.35937,-3.81049
7.35937,-3.81049
7.35936,-3.8105
7.35933,-3.81052
7.35928,-3.81057
7.35923,-3.81061
7.35917,-3.81065
7.35912,-3.81069
7.35907,-3.81073
7.35903,-3.81076
7.359,-3.81078
7.35898,-3.81079
7.35897,-3.81079
7.35898,-3.81078
7.35899,-3.81078
7.359,-3.81076
7.35902,-3.81075
7.35904,-3.81074
7.35905,-3.81073
7.35906,-3.81073
7.35906,-3.81073
7.35905,-3.81073
7.35904,-3.81074
7.35902,-3.81074
7.35901,-3.81075
7.359,-3.81075
7.35899,-3.81076
7.35898,-3.81077
7.35897,-3.81077
7.35897,-3.81077
7.35896,-3.81077
7.35895,-3.81078
7.35895,-3.81078
7.35895,-3.81078
7.35895,-3.81077
7.35894,-3.81078
7.35894,-3.81078
7.35895,-3.81077
7.35896,-3.81077
7.35895,-3.81077
7.35895,-3.81077
7.35895,-3.81077
7.35896,-3.81077
7.35896,-3.81077
7.35896,-3.81077
7.35897,-3.81077
7.35897,-3.81077
7.35896,-3.81077
7.35895,-3.81077
7.35896,-3.81077
7.35896,-3.81077
7.35897,-3.81076
7.35897,-3.81076
7.35897,-3.81076
7.35898,-3.81076
7.359,-3.81076
7.35901,-3.81075
7.35903,-3.81075
7.35905,-3.81074
7.35906,-3.81074
7.35907,-3.81074
7.35908,-3.81074
7.35908,-3.81074
7.35908,-3.81074
7.35908,-3.81074
7.35906,-3.81074
7.35905,-3.81074
7.35904,-3.81074
7.35903,-3.81075
7.35902,-3.81075
7.35901,-3.81075
7.35901,-3.81075
7.35901,-3.81075
7.35902,-3.81075
7.35902,-3.81075
7.35903,-3.81074
7.35904,-3.81074
7.35904,-3.81074
7.35904,-3.81074
7.35902,-3.81075
7.35897,-3.81075
7.35884,-3.81077
7.35862,-3.8108
7.35826,-3.81085
7.3577,-3.81093
7.35691,-3.81103
7.35582,-3.81116
7.35438,-3.81134
7.35251,-3.81155
7.35018,-3.81182
7.34733,-3.81213
7.34395,-3.81249
7.34001,-3.81289
7.3355,-3.81333
7.3305,-3.81382
7.32495,-3.81434
7.31892,-3.81489
7.31243,-3.81548
7.30551,-3.8161
7.29818,-3.81674
7.29048,-3.8174
7.28242,-3.81808
7.27404,-3.81877
7.26526,-3.81947
7.25612,-3.8202
7.24658,-3.82093
7.23658,-3.82169
7.22625,-3.82245
7.21544,-3.82324
7.20417,-3.82405
7.19253,-3.82487
7.18039,-3.82573
7.16784,-3.82661
7.15484,-3.82752
7.14138,-3.82846
7.12751,-3.82942
7.11321,-3.83041
7.09847,-3.83143
7.08332,-3.83247
7.06769,-3.83354
7.0517,-3.83461
7.03525,-3.83571
7.0184,-3.8368
7.00113,-3.8379
6.98352,-3.839
6.96543,-3.84009
6.94696,-3.84117
6.92784,-3.84224
6.90864,-3.84328
6.88888,-3.8443
6.86871,-3.8453
6.84802,-3.84626
6.82735,-3.84718
6.80624,-3.84806
6.78498,-3.84891
6.76362,-3.84972
6.74227,-3.85049
6.72129,-3.85121
6.70046,-3.8519
6.67994,-3.85256
6.65972,-3.85319
6.64004,-3.85379
6.62085,-3.85436
6.60208,-3.85492
6.58376,-3.85546
6.56584,-3.85598
6.54845,-3.85646
6.53142,-3.85692
6.51481,-3.85734
6.4985,-3.85772
6.48279,-3.85805
6.46727,-3.85835
6.45225,-3.85861
6.43759,-3.85882
6.4234,-3.859
6.40967,-3.85914
6.39632,-3.85925
6.38341,-3.85933
6.37089,-3.85937
6.35877,-3.85939
6.34701,-3.85938
6.33562,-3.85934
6.32462,-3.85929
6.31396,-3.85921
6.30362,-3.85911
6.29353,-3.859
6.28376,-3.85887
6.27423,-3.85873
6.265,-3.85857
6.25608,-3.85841
6.2474,-3.85823
6.239,-3.85805
6.23089,-3.85786
6.22296,-3.85766
6.21533,-3.85746
6.20789,-3.85725
6.20067,-3.85703
6.19371,-3.8568
6.18691,-3.85657
6.18034,-3.85633
6.17395,-3.85608
6.16776,-3.85583
6.16172,-3.85557
6.15591,-3.85531
6.15024,-3.85505
6.14473,-3.85478
6.13939,-3.85452
6.13418,-3.85425
6.12915,-3.85397
6.12382,-3.85369
6.11908,-3.85341
6.11448,-3.85313
6.11,-3.85285
6.10567,-3.85257
6.10147,-3.8523
6.09737,-3.85202
6.09341,-3.85174
6.08956,-3.85147
6.08581,-3.85119
6.08221,-3.85092
6.07868,-3.85064
6.07524,-3.85036
6.0719,-3.85009
6.06865,-3.84981
6.06549,-3.84953
6.06242,-3.84926
6.05945,-3.84898
6.05651,-3.8487
6.05374,-3.84842
6.05101,-3.84815
6.04838,-3.84787
6.04582,-3.8476
6.04334,-3.84733
6.04092,-3.84706
6.03857,-3.84679
6.03631,-3.84652
6.03409,-3.84625
6.03193,-3.84598
6.02981,-3.84572
6.02776,-3.84545
6.02577,-3.84519
6.02383,-3.84493
6.02197,-3.84467
6.02018,-3.84441
6.01845,-3.84415
6.01677,-3.8439
6.01516,-3.84365
6.0136,-3.8434
6.01212,-3.84316
6.01067,-3.84292
6.01004,-3.84275
6.0079,-3.84243
6.00655,-3.84219
6.00521,-3.84195
6.00392,-3.84171
6.00267,-3.84148
6.00145,-3.84124
6.00026,-3.84101
5.99909,-3.84078
5.99797,-3.84055
5.9969,-3.84032
5.99585,-3.8401
5.99486,-3.83988
5.9939,-3.83966
5.99299,-3.83945
5.99211,-3.83924
5.9917,-3.83909
5.99044,-3.83884
5.98965,-3.83864
5.98889,-3.83845
5.98816,-3.83827
5.98744,-3.83809
5.98709,-3.83796
5.98604,-3.83775
5.98537,-3.83759
5.98472,-3.83744
5.9841,-3.83729
5.9835,-3.83715
5.98292,-3.83701
5.98236,-3.83688
5.98183,-3.83675
5.98133,-3.83662
5.98085,-3.8365
5.9804,-3.83638
5.97997,-3.83627
5.97957,-3.83616
5.97919,-3.83606
5.97883,-3.83595
5.9785,-3.83586
5.97821,-3.83577
5.97793,-3.83568
5.9777,-3.83559
5.97751,-3.83551
5.97735,-3.83544
5.97722,-3.83537
5.97711,-3.8353
5.97701,-3.83523
5.97693,-3.83517
5.97686,-3.8351
5.97681,-3.83504
5.97676,-3.83499
5.97675,-3.83493
5.97676,-3.83488
5.9768,-3.83483
5.97688,-3.83478
5.97698,-3.83473
5.97711,-3.83469
5.97727,-3.83465
5.97746,-3.83462
5.97767,-3.83458
5.97789,-3.83455
5.97811,-3.83451
5.97833,-3.83448
5.97855,-3.83445
5.97877,-3.83442
5.97898,-3.83439
5.97919,-3.83436
5.9794,-3.83433
5.97947,-3.83429
5.9798,-3.83427
5.97999,-3.83424
5.98019,-3.83422
5.98025,-3.83418
5.98044,-3.83415
5.98062,-3.83413
5.98081,-3.8341
5.981,-3.83408
5.98116,-3.83405
5.98134,-3.83402
5.98151,-3.834
5.98168,-3.83397
5.98185,-3.83395
5.98201,-3.83393
5.98217,-3.8339
5.98233,-3.83388
5.98249,-3.83386
5.98265,-3.83383
5.9828,-3.83381
5.98295,-3.83379
5.9831,-3.83377
5.98324,-3.83375
5.98339,-3.83372
5.98353,-3.8337
5.98367,-3.83368
5.9838,-3.83366
5.98394,-3.83364
5.98407,-3.83362
5.9842,-3.8336
5.98433,-3.83358
5.98445,-3.83357
5.98458,-3.83355
5.9847,-3.83353
5.98482,-3.83351
5.98494,-3.83349
5.98506,-3.83347
5.98517,-3.83346
5.98529,-3.83344
5.9854,-3.83342
5.98551,-3.83341
5.98562,-3.83339
5.98572,-3.83337
5.98583,-3.83336
5.98593,-3.83334
5.98604,-3.83333
5.98613,-3.83331
5.98623,-3.83329
5.98633,-3.83328
5.98643,-3.83326
5.98652,-3.83325
5.98661,-3.83324
5.9867,-3.83322
5.98679,-3.83321
5.98688,-3.83319
5.98697,-3.83318
5.98706,-3.83317
5.98714,-3.83315
5.98722,-3.83314
5.9873,-3.83313
5.98739,-3.83311
5.98746,-3.8331
5.98754,-3.83309
5.98762,-3.83308
5.9877,-3.83306
5.98777,-3.83305
5.98784,-3.83304
5.98792,-3.83303
5.98799,-3.83302
5.98806,-3.83301
5.98813,-3.833
5.98819,-3.83298
5.98826,-3.83297
5.98833,-3.83296
5.98839,-3.83295
5.98846,-3.83294
5.98852,-3.83293
5.98858,-3.83292
5.98864,-3.83291
5.9887,-3.8329
5.98876,-3.83289
5.98882,-3.83288
5.98888,-3.83287
5.98893,-3.83286
5.98899,-3.83286
5.98904,-3.83285
5.9891,-3.83284
5.98915,-3.83283
5.9892,-3.83282
5.98926,-3.83281
5.98931,-3.8328
5.98936,-3.83279
5.98941,-3.83279
5.98945,-3.83278
5.9895,-3.83277
5.98955,-3.83276
5.9896,-3.83275
5.98964,-3.83275
5.98969,-3.83274
5.98973,-3.83273
5.98977,-3.83272
5.98982,-3.83272
5.98986,-3.83271
5.9899,-3.8327
5.98994,-3.8327
5.98998,-3.83269
5.99002,-3.83268
5.99006,-3.83268
5.9901,-3.83267
5.99014,-3.83266
5.99017,-3.83266
5.99021,-3.83265
5.99024,-3.83264
5.99025,-3.83264
5.99028,-3.83263
5.99031,-3.83262
5.99033,-3.83262
5.99036,-3.83261
5.99038,-3.8326
5.99041,-3.8326
5.99044,-3.83259
5.99047,-3.83259
5.9905,-3.83258
5.99053,-3.83258
5.99055,-3.83257
5.99056,-3.83257
5.99056,-3.83256
5.99055,-3.83255
5.99054,-3.83254
5.99051,-3.83253
5.99048,-3.83252
5.99045,-3.8325
5.99043,-3.83249
5.9904,-3.83247
5.99039,-3.83246
5.99038,-3.83245
5.99038,-3.83244
5.99039,-3.83243
5.99042,-3.83242
5.99045,-3.83242
5.99049,-3.83242
5.99055,-3.83243
5.9906,-3.83243
5.99065,-3.83244
5.9907,-3.83244
5.99076,-3.83245
5.99081,-3.83246
5.99085,-3.83246
5.99088,-3.83246
5.99091,-3.83246
5.99093,-3.83246
5.99093,-3.83245
5.99094,-3.83244
5.99094,-3.83244
5.99096,-3.83243
5.99097,-3.83242
5.99098,-3.83242
5.99099,-3.83241
5.99102,-3.83241
5.99104,-3.83241
5.99106,-3.83241
5.99109,-3.83241
5.99113,-3.83242
5.99116,-3.83243
5.99118,-3.83243
5.99121,-3.83244
5.99124,-3.83244
5.99126,-3.83244
5.99127,-3.83244
5.99129,-3.83244
5.9913,-3.83243
5.99132,-3.83243
5.99133,-3.83242
5.99133,-3.83242
5.99133,-3.83241
5.99134,-3.8324
5.99134,-3.83239
5.99135,-3.83238
5.99136,-3.83238
5.99137,-3.83237
5.99138,-3.83237
5.99139,-3.83236
5.9914,-3.83235
5.99141,-3.83235
5.99143,-3.83236
5.99145,-3.83236
5.99147,-3.83237
5.99148,-3.83236
5.99147,-3.83234
5.99147,-3.83233
5.99147,-3.83232
5.99147,-3.8323
5.99147,-3.83229
5.99147,-3.83228
5.99148,-3.83227
5.99148,-3.83226
5.99149,-3.83225
5.9915,-3.83226
5.99152,-3.83226
5.99154,-3.83227
5.99155,-3.83227
5.99157,-3.83228
5.99159,-3.83229
5.9916,-3.83229
5.99161,-3.83228
5.99161,-3.83228
5.99162,-3.83227
5.99162,-3.83226
5.99163,-3.83226
5.99164,-3.83226
5.99164,-3.83226
5.99165,-3.83226
5.99166,-3.83226
5.99167,-3.83225
5.99168,-3.83225
5.99169,-3.83225
5.9917,-3.83225
5.9917,-3.83225
5.99171,-3.83225
5.99172,-3.83225
5.99172,-3.83224
5.99173,-3.83223
5.99173,-3.83222
5.99173,-3.83221
5.99174,-3.8322
5.99174,-3.83219
5.99174,-3.83219
5.99175,-3.83218
5.99175,-3.83218
5.99176,-3.83217
5.99176,-3.83217
5.99177,-3.83217
5.99178,-3.83218
5.99179,-3.83218
5.9918,-3.83218
5.9918,-3.83218
5.99181,-3.83218
5.99181,-3.83218
5.99182,-3.83217
5.99182,-3.83217
5.99183,-3.83216
5.99183,-3.83216
5.99184,-3.83216
5.99184,-3.83216
5.99185,-3.83217
5.99186,-3.83218
5.99187,-3.83219
5.99187,-3.8322
5.99188,-3.83221
5.99189,-3.83222
5.9919,-3.83222
5.9919,-3.83222
5.9919,-3.83222
5.99191,-3.83221
5.99191,-3.8322
5.99191,-3.83219
5.99191,-3.83218
5.99192,-3.83217
5.99192,-3.83216
5.99192,-3.83216
5.99193,-3.83216
5.99193,-3.83217
5.99194,-3.83217
5.99194,-3.83218
5.99195,-3.83218
5.99195,-3.83219
5.99196,-3.83219
5.99196,-3.8322
5.99197,-3.8322
5.99197,-3.8322
5.99198,-3.8322
5.99198,-3.83219
5.99197,-3.83213
5.99195,-3.83201
5.99192,-3.83179
5.99187,-3.83145
5.99179,-3.83092
5.99168,-3.83015
5.99153,-3.82907
5.99132,-3.82761
5.99107,-3.82572
5.99075,-3.82337
5.99038,-3.82052
5.98996,-3.81715
5.98947,-3.81322
5.98892,-3.80874
5.98832,-3.80372
5.98766,-3.79822
5.98696,-3.79221
5.98622,-3.78578
5.98544,-3.77893
5.98463,-3.7717
5.98379,-3.76407
5.98292,-3.75608
5.98203,-3.74768
5.98111,-3.73898
5.98018,-3.72991
5.97921,-3.7204
5.97822,-3.71046
5.97711,-3.69905
5.97618,-3.68935
5.97512,-3.6781
5.97404,-3.66642
5.97293,-3.65426
5.9718,-3.64169
5.97065,-3.62868
5.96948,-3.61522
5.96829,-3.60131
5.96708,-3.58695
5.96585,-3.57218
5.96462,-3.55704
5.96337,-3.54144
5.96203,-3.52437
5.96083,-3.50895
5.95955,-3.49209
5.95826,-3.4748
5.95695,-3.457
5.95565,-3.43887
5.95433,-3.42025
5.95302,-3.40136
5.95169,-3.38188
5.95036,-3.36217
5.94902,-3.34192
5.94768,-3.32149
5.94635,-3.30096
5.945,-3.27993
5.94367,-3.25903
5.94235,-3.23791
5.941,-3.21633
5.93973,-3.19551
5.93847,-3.17447
5.93722,-3.15334
5.93601,-3.13238
5.93484,-3.11148
5.93371,-3.09079
5.93261,-3.07026
5.93156,-3.04998
5.93055,-3.02987
5.92958,-3.00998
5.92866,-2.99042
5.92778,-2.97116
5.92696,-2.95231
5.92618,-2.9338
5.92542,-2.91527
5.92475,-2.89815
5.9241,-2.88109
5.9235,-2.86444
5.92293,-2.84836
5.9224,-2.83271
5.92191,-2.81751
5.92144,-2.80274
5.92102,-2.78839
5.92064,-2.7744
5.92029,-2.76086
5.91997,-2.74761
5.91968,-2.73475
5.91941,-2.72232
5.91918,-2.7102
5.91897,-2.69846
5.91878,-2.68705
5.91862,-2.67604
5.91849,-2.66531
5.91837,-2.6549
5.91828,-2.64487
5.9182,-2.63511
5.91814,-2.62561
5.9181,-2.61637
5.91807,-2.60742
5.91806,-2.59867
5.91806,-2.59022
5.91807,-2.58211
5.91809,-2.57415
5.91813,-2.56653
5.91817,-2.55911
5.91823,-2.55192
5.9183,-2.54489
5.91839,-2.53812
5.91847,-2.5316
5.91857,-2.52527
5.91868,-2.51914
5.91879,-2.51314
5.91891,-2.50734
5.91904,-2.5017
5.91917,-2.49621
5.91931,-2.49097
5.91945,-2.48583
5.9196,-2.48086
5.91975,-2.47603
5.9199,-2.47136
5.92006,-2.46681
5.92022,-2.46239
5.9204,-2.45772
5.92058,-2.45358
5.92076,-2.44954
5.92094,-2.44566
5.92113,-2.44184
5.92131,-2.4381
5.9215,-2.43448
5.92169,-2.43094
5.92187,-2.42748
5.92206,-2.42413
5.92225,-2.42089
5.92244,-2.41776
5.92263,-2.41476
5.92283,-2.4118
5.92302,-2.40899
5.92322,-2.40629
5.92341,-2.40365
5.92361,-2.4011
5.92381,-2.39861
5.92401,-2.39618
5.92421,-2.39382
5.92441,-2.39152
5.92462,-2.38925
5.92481,-2.38706
5.92501,-2.38492
5.92521,-2.38283
5.92541,-2.38082
5.92561,-2.37886
5.92581,-2.37697
5.926,-2.37516
5.9262,-2.37338
5.92639,-2.3717
5.92658,-2.37006
5.92677,-2.36847
5.92696,-2.36695
5.92715,-2.36546
5.92734,-2.36402
5.92753,-2.3626
